position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white_elo,black_elo,white,black,fen,image_path,complexity_score,high_complexity,candidate_uci,candidate_san,candidate_role,forced_include_actual,is_actual_move,is_engine_best,actual_move_uci,actual_move_san,root_rank,root_eval_cp,root_value_cp,initial_gain_cp,distance_from_best_cp,viable_threshold_cp,acceptable_width_player_d1,acceptable_width_player_mean,acceptable_width_player_min,acceptable_width_d3,survival_rate_after_opponent,opponent_refutation_density,depth4_survival_rate,unique_burden_plies,longest_narrow_streak,deviation_penalty_cp_mean,deviation_penalty_cp_max,mean_margin_to_viable_cp,conversion_horizon_plies,conversion_success_within_horizon,maia_rank,maia_probability,realizability_score_v0
4XFz8QWx_ply_35,4XFz8QWx,35,18,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1bp/3p2p1/2pPP2P/1pP1BP2/7P/PP6/R1B1QRK1 b - - 0 18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_35.png,15,True,e8f7,Qf7,engine_topk,False,False,False,d6e5,dxe5,2,-239,-315,-76,76,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,9,0.0046,33.0
4XFz8QWx_ply_35,4XFz8QWx,35,18,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1bp/3p2p1/2pPP2P/1pP1BP2/7P/PP6/R1B1QRK1 b - - 0 18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_35.png,15,True,g6g5,g5,engine_topk,False,False,False,d6e5,dxe5,3,-239,-265,-26,26,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,6,0.0058,33.0
4XFz8QWx_ply_37,4XFz8QWx,37,19,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1bp/6P1/2pPp3/1pP1BP2/7P/PP6/R1B1QRK1 b - - 0 19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_37.png,12,True,b8b6,Rb6,engine_best,False,False,True,h7g6,hxg6,1,-238,-299,-61,61,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,7,0.001,33.0
4XFz8QWx_ply_37,4XFz8QWx,37,19,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1bp/6P1/2pPp3/1pP1BP2/7P/PP6/R1B1QRK1 b - - 0 19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_37.png,12,True,h7g6,hxg6,engine_topk,False,True,False,h7g6,hxg6,2,-238,-291,-53,53,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.7354,33.0
4XFz8QWx_ply_38,4XFz8QWx,38,20,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1b1/6p1/2pPp3/1pP1BP2/7P/PP6/R1B1QRK1 w - - 0 20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_38.png,19,True,f4e5,fxe5,actual_move,True,True,False,f4e5,fxe5,,320,109,-211,211,320,1.0,1.5,0,2.5,0.5,0.75,1.0,2,2,68.1667,191,116.7778,4,True,2,0.1879,57.07
4XFz8QWx_ply_38,4XFz8QWx,38,20,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1b1/6p1/2pPp3/1pP1BP2/7P/PP6/R1B1QRK1 w - - 0 20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_38.png,19,True,e1g3,Qg3,engine_best,False,False,True,f4e5,fxe5,1,320,354,34,-34,344,1.5,1.8571,0,2.3333,0.75,0.75,1.0,4,2,107.4286,549,36.6154,4,True,1,0.5783,45.1
4XFz8QWx_ply_38,4XFz8QWx,38,20,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1b1/6p1/2pPp3/1pP1BP2/7P/PP6/R1B1QRK1 w - - 0 20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_38.png,19,True,e1h4,Qh4,engine_topk,False,False,False,f4e5,fxe5,2,320,269,-51,51,320,0.25,1.0,0,4.0,0.25,1.0,1.0,1,1,10.6,53,33.2,4,True,4,0.0702,48.52
4XFz8QWx_ply_38,4XFz8QWx,38,20,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1b1/6p1/2pPp3/1pP1BP2/7P/PP6/R1B1QRK1 w - - 0 20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_38.png,19,True,c1d2,Bd2,engine_topk,False,False,False,f4e5,fxe5,3,320,199,-121,121,320,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,16,0.0016,33.0
4XFz8QWx_ply_39,4XFz8QWx,39,20,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1b1/6p1/2pPP3/1pP1B3/7P/PP6/R1B1QRK1 b - - 0 20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_39.png,18,True,f8f1,Rxf1+,actual_move,True,True,False,f8f1,Rxf1+,,-119,-237,-118,118,80,0.5,1.5,0,3.5,0.5,0.5,1.0,2,1,144.8333,608,742.2222,4,True,1,0.5381,51.64
4XFz8QWx_ply_39,4XFz8QWx,39,20,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2qrk1/p1n1p1b1/6p1/2pPP3/1pP1B3/7P/PP6/R1B1QRK1 b - - 0 20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_39.png,18,True,g7e5,Bxe5,engine_best,False,False,True,f8f1,Rxf1+,1,-119,-147,-28,28,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,2,0.4148,33.0
4XFz8QWx_ply_40,4XFz8QWx,40,21,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p1b1/6p1/2pPP3/1pP1B3/7P/PP6/R1B1QrK1 w - - 0 21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_40.png,14,True,e1f1,Qxf1,engine_best,False,True,True,e1f1,Qxf1,1,223,210,-13,13,223,3.0,3.0,1,3.0,1.0,0.25,1.0,2,2,38.875,132,90.75,4,True,1,0.7938,78.16
4XFz8QWx_ply_41,4XFz8QWx,41,21,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p1b1/6p1/2pPP3/1pP1B3/7P/PP6/R1B2QK1 b - - 0 21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_41.png,15,True,g7e5,Bxe5,engine_best,False,True,True,g7e5,Bxe5,1,-210,-233,-23,23,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.8594,33.0
4XFz8QWx_ply_41,4XFz8QWx,41,21,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p1b1/6p1/2pPP3/1pP1B3/7P/PP6/R1B2QK1 b - - 0 21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_41.png,15,True,b4b3,b3,engine_topk,False,False,False,g7e5,Bxe5,2,-210,-300,-90,90,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,9,0.0024,33.0
4XFz8QWx_ply_42,4XFz8QWx,42,22,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP6/R1B2QK1 w - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_42.png,41,True,f1g2,Qg2,engine_best,False,True,True,f1g2,Qg2,1,235,238,3,-3,237,0.25,0.6,0,2.0,0.25,0.5,1.0,2,2,33.0,151,9.0,4,True,1,0.5139,37.12
4XFz8QWx_ply_42,4XFz8QWx,42,22,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP6/R1B2QK1 w - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_42.png,41,True,c1f4,Bf4,engine_topk,False,False,False,f1g2,Qg2,2,235,218,-17,17,235,1.5,1.5,0,1.5,1.0,0.25,0.75,5,2,102.125,490,42.5,4,True,5,0.0342,47.84
4XFz8QWx_ply_42,4XFz8QWx,42,22,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP6/R1B2QK1 w - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_42.png,41,True,g1h1,Kh1,engine_topk,False,False,False,f1g2,Qg2,3,235,194,-41,41,235,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,11,0.009,33.0
4XFz8QWx_ply_43,4XFz8QWx,43,22,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP4Q1/R1B3K1 b - - 1 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_43.png,36,True,e5d4,Bd4+,engine_best,False,True,True,e5d4,Bd4+,1,-229,-238,-9,9,80,0.25,0.8,0,3.0,0.25,0.75,1.0,1,1,84.2,332,57.25,4,True,2,0.2818,44.01
4XFz8QWx_ply_43,4XFz8QWx,43,22,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP4Q1/R1B3K1 b - - 1 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_43.png,36,True,b8b6,Rb6,engine_topk,False,False,False,e5d4,Bd4+,3,-229,-240,-11,11,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,3,0.1175,33.0
4XFz8QWx_ply_43,4XFz8QWx,43,22,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP4Q1/R1B3K1 b - - 1 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_43.png,36,True,e8f7,Qf7,engine_topk,False,False,False,e5d4,Bd4+,2,-229,-245,-16,16,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,4,0.1119,33.0
4XFz8QWx_ply_44,4XFz8QWx,44,23,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B3K1 w - - 2 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_44.png,20,True,g1h1,Kh1,engine_best,False,True,True,g1h1,Kh1,1,225,229,4,-4,228,1.75,2.25,1,2.75,1.0,0.25,1.0,5,2,55.25,121,57.7222,4,True,1,0.8336,59.38
4XFz8QWx_ply_45,4XFz8QWx,45,23,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K b - - 3 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_45.png,27,True,g8g7,Kg7,actual_move,True,True,False,g8g7,Kg7,,-244,-325,-81,81,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.4666,33.0
4XFz8QWx_ply_45,4XFz8QWx,45,23,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K b - - 3 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_45.png,27,True,b8b6,Rb6,engine_best,False,False,True,g8g7,Kg7,1,-244,-254,-10,10,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,3,0.1762,33.0
4XFz8QWx_ply_45,4XFz8QWx,45,23,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K b - - 3 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_45.png,27,True,e8f7,Qf7,engine_topk,False,False,False,g8g7,Kg7,2,-244,-244,0,0,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,2,0.2256,33.0
4XFz8QWx_ply_45,4XFz8QWx,45,23,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q1k1/p1n1p3/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K b - - 3 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_45.png,27,True,e8f8,Qf8,engine_topk,False,False,False,g8g7,Kg7,3,-244,-259,-15,15,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,10,0.0031,33.0
4XFz8QWx_ply_46,4XFz8QWx,46,24,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K w - - 4 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_46.png,35,True,c1f4,Bf4,engine_best,False,True,True,c1f4,Bf4,1,279,316,37,-37,305,2.0,2.0,1,2.0,1.0,0.0,1.0,6,2,95.0,140,94.3125,4,True,1,0.4867,58.31
4XFz8QWx_ply_46,4XFz8QWx,46,24,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K w - - 4 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_46.png,35,True,c1g5,Bg5,engine_topk,False,False,False,c1f4,Bf4,3,279,284,5,-5,283,2.0,1.5714,0,1.0,0.75,0.5,0.6667,4,2,30.2857,93,40.1818,4,True,3,0.1003,47.58
4XFz8QWx_ply_46,4XFz8QWx,46,24,white,1804,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbB3/7P/PP4Q1/R1B4K w - - 4 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_46.png,35,True,g2g3,Qg3,engine_topk,False,False,False,c1f4,Bf4,2,279,259,-20,20,279,1.25,1.5714,0,2.0,0.75,0.75,1.0,4,2,85.4286,288,34.4545,4,True,8,0.0142,44.54
4XFz8QWx_ply_47,4XFz8QWx,47,24,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K b - - 5 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_47.png,35,True,b8c8,Rc8,actual_move,True,True,False,b8c8,Rc8,,-300,-497,-197,197,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.3135,33.0
4XFz8QWx_ply_47,4XFz8QWx,47,24,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K b - - 5 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_47.png,35,True,e7e5,e5,engine_best,False,False,True,b8c8,Rc8,1,-300,-353,-53,53,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,2,0.2165,33.0
4XFz8QWx_ply_47,4XFz8QWx,47,24,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K b - - 5 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_47.png,35,True,b8b7,Rb7,engine_topk,False,False,False,b8c8,Rc8,3,-300,-405,-105,105,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,4,0.0598,33.0
4XFz8QWx_ply_47,4XFz8QWx,47,24,black,1793,1804,1793,raziel_duck,bobbym7ch,1r2q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K b - - 5 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_47.png,35,True,c7a6,Na6,engine_topk,False,False,False,b8c8,Rc8,2,-300,-367,-67,67,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,11,0.0086,33.0
4XFz8QWx_ply_48,4XFz8QWx,48,25,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K w - - 6 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_48.png,35,True,e4f5,Bf5,actual_move,True,True,False,e4f5,Bf5,,431,262,-169,169,431,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,14,0.01,33.0
4XFz8QWx_ply_48,4XFz8QWx,48,25,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K w - - 6 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_48.png,35,True,a1f1,Rf1,engine_best,False,False,True,e4f5,Bf5,1,431,472,41,-41,460,3.0,2.5714,0,2.0,0.75,0.0,1.0,3,1,31.1429,102,54.8333,4,True,1,0.2363,62.15
4XFz8QWx_ply_48,4XFz8QWx,48,25,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K w - - 6 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_48.png,35,True,g2g4,Qg4,engine_topk,False,False,False,e4f5,Bf5,3,431,438,7,-7,436,1.25,1.375,1,1.5,1.0,0.0,1.0,8,2,192.375,366,159.2727,4,True,5,0.0654,49.2
4XFz8QWx_ply_48,4XFz8QWx,48,25,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n1p1k1/6p1/2pP4/1pPbBB2/7P/PP4Q1/R6K w - - 6 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_48.png,35,True,a1e1,Re1,engine_topk,False,False,False,e4f5,Bf5,2,431,402,-29,29,431,1.0,1.1429,0,1.3333,0.75,0.5,0.6667,5,2,49.7143,102,59.125,4,True,6,0.0596,45.02
4XFz8QWx_ply_50,4XFz8QWx,50,26,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n3k1/6p1/2pPpB2/1pPb1B2/7P/PP4Q1/R6K w - e6 0 26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_50.png,15,True,f5c8,Bxc8,actual_move,True,True,False,f5c8,Bxc8,,321,244,-77,77,321,2.25,2.5714,0,3.0,0.75,0.5,1.0,2,2,17.8571,68,78.0556,4,True,2,0.2121,69.97
4XFz8QWx_ply_50,4XFz8QWx,50,26,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n3k1/6p1/2pPpB2/1pPb1B2/7P/PP4Q1/R6K w - e6 0 26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_50.png,15,True,d5d6,d6,engine_best,False,False,True,f5c8,Bxc8,1,321,321,0,0,321,2.75,2.625,1,2.5,1.0,0.0,1.0,4,2,99.25,270,107.3333,4,True,14,0.0057,63.66
4XFz8QWx_ply_50,4XFz8QWx,50,26,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n3k1/6p1/2pPpB2/1pPb1B2/7P/PP4Q1/R6K w - e6 0 26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_50.png,15,True,f4d2,Bd2,engine_topk,False,False,False,f5c8,Bxc8,3,321,322,1,-1,322,2.5,2.375,1,2.25,1.0,0.0,1.0,6,2,80.625,245,82.6842,4,True,5,0.0364,60.85
4XFz8QWx_ply_50,4XFz8QWx,50,26,white,1804,1804,1793,raziel_duck,bobbym7ch,2r1q3/p1n3k1/6p1/2pPpB2/1pPb1B2/7P/PP4Q1/R6K w - e6 0 26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_50.png,15,True,a1e1,Re1,engine_topk,False,False,False,f5c8,Bxc8,2,321,268,-53,53,321,1.25,1.7143,0,2.3333,0.75,0.25,1.0,5,2,69.0,207,73.0,4,True,13,0.0061,50.63
4XFz8QWx_ply_51,4XFz8QWx,51,26,black,1793,1804,1793,raziel_duck,bobbym7ch,2B1q3/p1n3k1/6p1/2pPp3/1pPb1B2/7P/PP4Q1/R6K b - - 0 26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_51.png,17,True,e8c8,Qxc8,actual_move,True,True,False,e8c8,Qxc8,,-189,-323,-134,134,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.6294,33.0
4XFz8QWx_ply_51,4XFz8QWx,51,26,black,1793,1804,1793,raziel_duck,bobbym7ch,2B1q3/p1n3k1/6p1/2pPp3/1pPb1B2/7P/PP4Q1/R6K b - - 0 26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_51.png,17,True,e5f4,exf4,engine_best,False,False,True,e8c8,Qxc8,1,-189,-194,-5,5,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,2,0.3664,33.0
4XFz8QWx_ply_52,4XFz8QWx,52,27,white,1804,1804,1793,raziel_duck,bobbym7ch,2q5/p1n3k1/6p1/2pPp3/1pPb1B2/7P/PP4Q1/R6K w - - 0 27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_52.png,17,True,f4g5,Bg5,engine_best,False,True,True,f4g5,Bg5,1,302,335,33,-33,325,1.75,2.7143,0,4.0,0.75,0.0,1.0,2,1,33.4286,86,57.3158,4,True,1,0.4672,67.72
4XFz8QWx_ply_52,4XFz8QWx,52,27,white,1804,1804,1793,raziel_duck,bobbym7ch,2q5/p1n3k1/6p1/2pPp3/1pPb1B2/7P/PP4Q1/R6K w - - 0 27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_52.png,17,True,f4h2,Bh2,engine_topk,False,False,False,f4g5,Bg5,2,302,243,-59,59,302,1.25,2.1429,0,3.3333,0.75,0.75,1.0,2,1,48.7143,117,47.3333,4,True,4,0.0877,61.58
4XFz8QWx_ply_52,4XFz8QWx,52,27,white,1804,1804,1793,raziel_duck,bobbym7ch,2q5/p1n3k1/6p1/2pPp3/1pPb1B2/7P/PP4Q1/R6K w - - 0 27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_52.png,17,True,f4g3,Bg3,engine_topk,False,False,False,f4g5,Bg5,3,302,254,-48,48,302,1.75,2.4286,0,3.3333,0.75,0.75,1.0,3,1,41.0,196,46.0588,4,True,2,0.137,59.53
4XFz8QWx_ply_54,4XFz8QWx,54,28,white,1804,1804,1793,raziel_duck,bobbym7ch,2q5/p1n3k1/6p1/2pPp1B1/1pP5/7P/Pb4Q1/R6K w - - 0 28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_54.png,13,True,g2b2,Qxb2,engine_best,False,True,True,g2b2,Qxb2,1,478,459,-19,19,478,1.25,1.4286,0,1.6667,0.75,0.5,1.0,6,2,76.7143,150,107.0,4,True,1,0.6764,51.45
4XFz8QWx_ply_54,4XFz8QWx,54,28,white,1804,1804,1793,raziel_duck,bobbym7ch,2q5/p1n3k1/6p1/2pPp1B1/1pP5/7P/Pb4Q1/R6K w - - 0 28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_54.png,13,True,a1g1,Rg1,engine_topk,False,False,False,g2b2,Qxb2,3,478,377,-101,101,478,1.5,1.4286,0,1.3333,0.75,0.75,1.0,5,2,109.0,224,67.5,4,True,4,0.0088,45.08
